pāššitḫād,pāšš+i+tḫe-a=d,Gesandter; Bote,ESS=1SG.ABS,noun
pāššitḫād,pāšš+i+tḫe=d,Gesandter; Bote,.ABS=1SG.ABS,noun
pāžanae,fāžani-ae,Monat,INS,noun
pāžannel,fāžani-ne-e=l,Monat,RELAT.SG-DIR/LOC=3PL.ABS,noun
pāžannel,fāžani-ne-ž=l,Monat,RELAT.SG-ERG=3PL.ABS,noun
pāžannel,fāžani-ne=l,Monat,ABL/INS=3PL.ABS,noun
pāžannel,pāž+a+nni-i=l,u.B.,3POSS.SG.ABS=3PL.ABS,noun
pāžannel,pāž+a+nni-ž=l,u.B.,ERG=3PL.ABS,noun
pāžanāe,fāžani-ae,Monat,INS,noun
pāži,fāži,Mund,.ABS,noun
pāži,fāži-i,Mund,3POSS.SG.ABS,noun
pāži,pāži,Mund,.ABS,noun
pāžia,faž-i-a,eintreten; hineinbringen,TR-3A.SG,verb
pāžia,fāži-i-a,Mund,3POSS.SG-ESS,noun
pāžia,pāži-i-a,u.B.,3POSS.SG-ESS,noun
pāžib,fāži-v,Mund,2POSS.SG.ABS,noun
pāžiba,fāži-i-va,Mund,3POSS.SG-DAT,noun
pāžiba,fāži-va,Mund,DAT,noun
pāžiba,pāži-i-va,Mund,3POSS.SG-DAT,noun
pāžiba,pāži-va,Mund,DAT,noun
pāžida,fāži-da,Mund,DIR,noun
pāžida,fāži-i-da,Mund,3POSS.SG-DIR,noun
pāžidu,faž-id-o,eintreten; hineinbringen,PL.A-TR.PFV,verb
pāžinida,pāži-ne-da,u.B.,RELAT.SG-DIR,noun
pāžēni,pāži-e-ne,u.B.,3POSS.SG-ABL/INS,noun
pāžēni,pāžē-ne,u.B.,ABL/INS,noun
pāžēni,pāžē-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
pēbi,fē-ve,2PRON,GEN,PRON
pēdarriž,ped+ar+i-ne-ž,Rind,RELAT.SG-ERG,noun
pēdaruž,ped+ar+i-ož,Rind,EQU,noun
pēduġa,pēd+uġ-a,drehen; zurückwenden; zurückgeben,INT,verb
pēduġa,pēd+uġ-a,drehen; zurückwenden; zurückgeben,INT.IMP,verb
pēdāri,ped+ar+i,Rind,.ABS,noun
pēdāruž,ped+ar+i-ož,Rind,EQU,noun
pēnānuž,pen-an-o-ež,hochheben,an-MOD.PAT-OPT,verb
pērġuba,pērġubi-a,u.B.,ESS,noun
pērġēna,Pēri-ġe-na,GN,ADJ-RELAT.PL.ABS,noun
pērġēna,Pērġēna,GN,.ABS,noun
pērġēna,Pērġēni-a,GN,ESS,noun
pēġi,pēġ-i,u.B.,ANTIP,verb
pēġi,pēġ-i,u.B.,TR.IMP,verb
pēġi,pēġi,u.B.,.ABS,noun
pēġulaballa,pēġ-ol-a-b-a=lla,u.B.,ol-INT-b-EPNTH=3PL.ABS,verb
pēġulaballa,pēġulabi-a=lla,u.B.,ESS=3PL.ABS,noun
pēšša,fē-ž=nna,2PRON,ERG=3SG.ABS,PRON
pēž,fē-ž,2PRON,ERG,PRON
pēža,fē-ž-a,2PRON,PL-DAT/ESS,PRON
pēžanum,pēž-an-o-m,u.B.,an-TR.PFV-3A.SG,verb
pīarida,pīar-id-a,u.B.,PL.A-3A,verb
pīarida,pīari-da,u.B.,DIR,noun
pīarida,pīari-i-da,u.B.,3POSS.SG-DIR,noun
pīdia,pid-i-a,u.B.,TR-3A.SG,verb
pīdia,pīdi-i-a,u.B.,3POSS.SG-ESS,noun
pōenažuž,powe-na-až-ož,u.B.,RELAT.PL-PL-ERG,noun
pōenibi,powe-ne-ve,u.B.,RELAT.SG-GEN,noun
pōenāžuž,powe-na-až-ož,u.B.,RELAT.PL-PL-ERG,noun
pōllež,poli-ne-ž,u.B.,RELAT.SG-ERG,noun
pōnġib,pōnġi-v,Nase,2POSS.SG.ABS,noun
pōrallininešša,fōr+all+i+nni,Opferschauer,.ABS,noun
pōrallininešša,fōr+all+i+nni-ne-ž=nna,Opferschauer,RELAT.SG-ERG=3SG.ABS,noun
pōrallininešša,nešši-a,Gabe,ESS,noun
pōrallininešša,pōrali-ne-ne,u.B.,RELAT.SG-ABL/INS,noun
pōrallininešša,pōralli-ne,u.B.,ABL/INS,noun
pōrallininešša,pōralli-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
pōranadeniba,Pōranade-ne-va,GN,RELAT.SG-DAT,noun
pōri,for-i,sehen,ANTIP,verb
pōriba,fōri-i-va,Blick,3POSS.SG-DAT,noun
pōriba,fōri-va,Blick,DAT,noun
pōrida,fōri-da,Blick,DIR,noun
pōrida,fōri-i-da,Blick,3POSS.SG-DIR,noun
pōridāi,pōr+idi-ae,u.B.,INS,noun
pōrulli,fōroli-ne,Tempel,ABL/INS,noun
pōrulli,fōroli-ne-e,Tempel,RELAT.SG-DIR/LOC,noun
pōrullibina,fōroli-ne-ve-na,Tempel,RELAT.SG-GEN-RELAT.PL.ABS,noun
pōrullin,fōroli-ne-n,Tempel,RELAT.SG-ABL/INS,noun
pōruštugariža,for-ošt-ugar-iž-a,sehen,RES-RECIP-iž-3A.SG,verb
pōssu,pōss-o,u.B.,MOD.PAT,verb
pōssu,pōss-u,u.B.,MED,verb
pōšši,pōšši,u.B.,.ABS,noun
pōššib,pōšši-v,u.B.,2POSS.SG.ABS,noun
pūdangāi,pūd+ang-i-ae,ankündigen,MOD.AG-PURP,verb
pūdu,fud-o,"waschen, reinigen",MOD.PAT,verb
pūdu,fud-u,"waschen, reinigen",MED,verb
pūduri,fud-ō-re,"waschen, reinigen",PAT-PTCP.ABS,verb
pūru,fūr-u,sehen?,MED,verb
pūrudum,for-ud-o-m,sehen,NEG-TR.PFV-3A.SG,verb
pūrānadi,Pūrānadi,GN,.ABS,noun
pūtki,fut+ki,Sohn,.ABS,noun
pūziġub,pūz+iġ-o-m,eintauchen,TR.PFV-3A.SG,verb
pūziġum,pūz+iġ-o-m,eintauchen,TR.PFV-3A.SG,verb
sabalgina,sabal+gi-na,u.B.,RELAT.PL.ABS,noun
sabalgāi,sabal+gi-ae,u.B.,INS,noun
sabarri,sabari-ne,u.B.,ABL/INS,noun
sabarri,sabari-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
sablašši,sabl+a+šše,u.B.,.ABS,noun
sablungi,sabl+ung+i,u.B.,.ABS,noun
sablōža,sabl-ož-a,u.B.,PST-3A.SG,verb
sablōžu,sabl-ož-o,u.B.,PST-2A.SG,verb
sabri,sabri,böse,.ABS,noun
sakkandi,sakkandi,u.B.,.ABS,noun
salaštu,sal-ašt-o,u.B.,RES-2A.SG,verb
salaštu,sal-ašt-o,u.B.,RES-MOD.PAT,verb
salaštu,sal-ašt-u,u.B.,RES-MED,verb
salma,salmi=ma,Bild; Statue,.ABS=2SG.ABS,noun
salma,salmi=ma,Bild; Statue,.ABS=CON,noun
sammalaštuž,samm+al-ašt-o-ež,abreißen,RES-MOD.PAT-OPT,verb
sangandi,sangandi,u.B.,.ABS,noun
sanzāmi,sanzāmi,u.B.,.ABS,noun
sarmadenin,Sarmade-ne-n,GN,RELAT.SG-ABL/INS,noun
sassinīe,sassi+ni-e,u.B.,3POSS.SG.ABS,noun
sassinīe,sassi+ni-i-e,u.B.,3POSS.SG-DIR/LOC,noun
sassinīe,sassi-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
savāldum,sav-al-d-o-m,u.B.,al-d-TR.PFV-3A.SG,verb
sazulda,saz+ul+di-a,u.B.,ESS,noun
sazulda,sāz-ol-d-a,verköstigen,ol-PL.A-3A,verb
sažra,sažri-a,u.B.,ESS,noun
saḫḫā,saḫḫi-a,Bandwurmfinne,ESS,noun
selmi,selmi,u.B.,.ABS,noun
serrēnež,serrē-ne-ž,Esel,RELAT.SG-ERG,noun
sibariba,sib+ar+i-i-va,u.B.,3POSS.SG-DAT,noun
sibariba,sib+ar+i-va,u.B.,DAT,noun
sibi,sib-i,u.B.,ANTIP,verb
sibi,sibi,u.B.,.ABS,noun
sigaldi,sig+al-d-i,u.B.,d-ANTIP,verb
sigaldi,sigaldi,u.B.,.ABS,noun
sigalduži,sig+al-d-ož-i,u.B.,d-PST-ANTIP,verb
sigalduži,sigald+o+že,u.B.,.ABS,noun
sigarullinež,sig+ar+ulli-ne-ž,u.B.,RELAT.SG-ERG,noun
sigrōšḫinenna,sigr+ō+šḫe-ne-e=nna,u.B.,RELAT.SG-DIR/LOC=3SG.ABS,noun
sigrōšḫinenna,sigr+ō+šḫe-ne-nna,u.B.,RELAT.SG-EQU2,noun
sigrōšḫinenna,sigr+ō+šḫe-ne=nna,u.B.,ABL/INS=3SG.ABS,noun
sikkulli,sikk-ulli,zerbrechen,ulli,verb
sikkōġa,sikk+o+ġe-a,zerbrochen,ESS,noun
sikkōġa,sikk-oġ-a,zerbrechen,oġ-3A.SG,verb
sikkōġa,sikk-oġ-a,zerbrechen,oġ-INT,verb
sikkūlli,sikk-ulli,zerbrechen,ulli,verb
silmanidab,silm+an-ed-aw,zerbrechen,FUT-1A.SG,verb
simidada,simidadi-a,u.B.,ESS,noun
simidadinež,simidadi-ne-ž,u.B.,RELAT.SG-ERG,noun
simidaduž,simidadi-ož,u.B.,EQU,noun
simminie,simmi-ne,u.B.,ABL/INS,noun
simminie,simmi-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
simminie,simmi-ne-ve,u.B.,RELAT.SG-GEN,noun
sipsiḫḫatta,sips+i+ḫḫe-a=tta,u.B.,ESS=1SG.ABS,noun
sissōm,siss-o-m,u.B.,TR.PFV-3A.SG,verb
sitkab,sitk-a-b,u.B.,INT-b,verb
subitta,sub-ed-d-a,u.B.,FUT-PL.A-3A,verb
subitta,subitti-a,u.B.,ESS,noun
subnīa,subn-i-a,u.B.,TR-3A.SG,verb
subnīa,subni-i-a,u.B.,3POSS.SG-ESS,noun
sugazūganišša,suga+zūg-an-i-šše-a,u.B.,an-ANTIP-NMLZ-ESS,verb
sugazūganišša,suga+zūga+ni+šše-a,u.B.,ESS,noun
sugazūganišša,suga+zūga+ni-ž=nna,u.B.,ERG=3SG.ABS,noun
sugmuštab,sugm-ušt-a-b,hereinkommen,RES-INT-b,verb
suguġēda,sug-oġ-ed-a,u.B.,oġ-FUT-3A.SG,verb
sukki,sukk-i,u.B.,ANTIP,verb
sukki,sukk-i,u.B.,TR.IMP,verb
sukki,sukki,u.B.,.ABS,noun
sulgi,sul+gi,Bindung?,.ABS,noun
suludulub,sul+ud-ol-o-m,lösen,ol-TR.PFV-3A.SG,verb
sulōdōēn,sul+ud-o-en,lösen,MOD.PAT-3JUSS,verb
sulōženie,sul+ō+že-ne,u.B.,ABL/INS,noun
sulōženie,sul+ō+že-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
sulōženie,sul+ō+že-ne-ve,u.B.,RELAT.SG-GEN,noun
sulūda,sul+ud-a,lösen,INT,verb
sumġar,sumġar,u.B.,.ABS,noun
suppini,suppi-ne,u.B.,ABL/INS,noun
suppini,suppi-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
suppinibinin,suppi-ne-ve-ne-n,u.B.,RELAT.SG-GEN-RELAT.SG-ABL/INS,noun
surgi,surgi,Blut(tat),.ABS,noun
surungi,sur+ung+i,u.B.,.ABS,noun
suruški,sur+u+ški,u.B.,.ABS,noun
surōža,sur-ož-a,u.B.,PST-3A.SG,verb
suwadatte,suv+ad+atte,ein Viertel Kor,.ABS,noun
suwaḫḫu,Suwaḫḫu,GN,.ABS,noun
suzumagiani,suzumagi-i-ane,u.B.,3POSS.SG-ABL/INS,noun
suzōnni,suss+ō+nni,u.B.,.ABS,noun
suġižalli,suġižali-ne,u.B.,ABL/INS,noun
suġižalli,suġižali-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
suġižalli,suġižalli,u.B.,.ABS,noun
suġri,suġri,Gras,.ABS,noun
suḫḫinie,suḫḫi-ne,u.B.,ABL/INS,noun
suḫḫinie,suḫḫi-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
sāllava,sāllavi-a,u.B.,ESS,noun
sālī,sal-i,u.B.,ANTIP,verb
sālī,sāli-i,u.B.,3POSS.SG.ABS,noun
sālī,sālī,u.B.,.ABS,noun
sāssari,sāss+ar+i,u.B.,.ABS,noun
sāzallaž,Sāzalla-ž,PN,ERG,noun
sāzin,sāz-i-en,u.B.,MOD.AG-3JUSS,verb
sāzin,sāz-i-en,verköstigen,MOD.AG-3JUSS,verb
sāzin,sāz-i=n,u.B.,ANTIP=3SG.ABS,verb
sāzin,sāz-i=n,u.B.,ANTIP=CON,verb
sāzin,sāz-i=n,u.B.,TR.IMP=3SG.ABS,verb
sāzin,sāz-i=n,u.B.,TR.IMP=CON,verb
sāzin,sāz-i=n,verköstigen,ANTIP=3SG.ABS,verb
sāzin,sāz-i=n,verköstigen,ANTIP=CON,verb
sāzin,sāz-i=n,verköstigen,TR.IMP=3SG.ABS,verb
sāzin,sāz-i=n,verköstigen,TR.IMP=CON,verb
sāzin,sāzi-n,u.B.,ABL/INS,noun
sāzin,sāzi=n,u.B.,.ABS=3SG.ABS,noun
sāzin,sāzi=n,u.B.,.ABS=CON,noun
sāzulilida,sāz-ol-il-ed-a,verköstigen,ol-il-FUT-3A.SG,verb
sāzulōšteri,sāz-ol-ošt-i-re,verköstigen,ol-RES-AG-PTCP,verb
sāzōlušteri,sāz-ol-ošt-i-re,verköstigen,ol-RES-AG-PTCP,verb
sāžulia,sāz-ol-i-a,verköstigen,ol-TR-3A.SG,verb
sāžulōža,sāz-ol-ož-a,verköstigen,ol-PST-3A.SG,verb
sēze,sēze,Brust?,.ABS,noun
sēži,sēži,u.B.,.ABS,noun
sīani,si-i-ane,u.B.,3POSS.SG-ABL/INS,noun
sīgila,sīg-il-a,u.B.,il-3A.SG,verb
sīgila,sīg-il-a,u.B.,il-INT,verb
sīgila,sīgili-a,u.B.,ESS,noun
sītkūli,sitk-ol-i,u.B.,ol-ANTIP,verb
sōbinēra,sōbi-ne-ra,u.B.,RELAT.SG-COM,noun
sōbāra,sōbāri-a,u.B.,ESS,noun
sōnni,sōni-ne,u.B.,ABL/INS,noun
sōnni,sōni-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
sōpḫōra,sōpḫōri-a,u.B.,ESS,noun
sōrōžu,sōr-ož-o,u.B.,PST-2A.SG,verb
sōveni,sōve-ne,u.B.,ABL/INS,noun
sōveni,sōve-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
sōīb,sō-i-b,u.B.,ANTIP-b,verb
sōīb,sōī-v,u.B.,2POSS.SG.ABS,noun
sōšša,sōšš-a,u.B.,INT,noun
sōšša,sōšši-a,u.B.,ESS,noun
sōšši,sōšši,u.B.,.ABS,noun
sōššiuž,sōšši-i-ož,u.B.,3POSS.SG-EQU,noun
sūgētteni,sūgētte-ne,u.B.,ABL/INS,noun
sūgētteni,sūgētte-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
sūldu,sūl-id-o,binden,PL.A-TR.PFV,verb
sūleška,sūl+eški-a,u.B.,ESS,noun
sūlidu,sūl-id-o,binden,PL.A-TR.PFV,verb
sūlūde,sul+ud-i,lösen,ANTIP,verb
sūlūde,sul+ud-i,lösen,TR.IMP,verb
sūlūde,sūl+ūde,u.B.,.ABS,noun
sūlūža,sūl-ož-a,binden,PST-3A.SG,verb
sūrangi,sūr+ang+i,u.B.,.ABS,noun
sūwae,sūve-ae,u.B.,INS,noun
sūwe,sūve,u.B.,.ABS,noun
tabakka,tabakki-a,u.B.,ESS,noun
taballiž,taba+li-ne-ž,Schmied,RELAT.SG-ERG,noun
tabaštili,tab-ašt-i-le,u.B.,RES-MOD.AG-1JUSS,verb
tabaštili,tav-ašt-i-le,gießen,RES-MOD.AG-1JUSS,verb
tabenduž,tab-ind-o-ež,u.B.,PL.A-MOD.PAT-OPT,verb
tabilianiž,tab+ilia-ne-ž,Gegossene,RELAT.SG-ERG,ADJ
tabiribuwi,tab+i+re-iffu-ve,Gießer,1POSS.SG-GEN,noun
tabirīma,tab+i+re-i=ma,Gießer,3POSS.SG.ABS=CON,noun
tabra,tabri-a,Stuhl,ESS,noun
tabrinnež,tabrini-ne-ž,Wacholder?,RELAT.SG-ERG,noun
tabrāna,tabrani-a,Wachholder?,ESS,noun
tabrāni,tabrani,Wachholder?,.ABS,noun
tabrēnni,tab+i+rē+nni,Schmied,.ABS,noun
tadanida,tad+a+ni-da,u.B.,DIR,noun
tadanida,tad+a+ni-i-da,u.B.,3POSS.SG-DIR,noun
tadanida,tad-an-ed-a,lieben,an-FUT-3A.SG,verb
tadida,tad-id-a,lieben,PL.A-3A,verb
tadida,tādi-da,Liebe,DIR,noun
tadida,tādi-i-da,Liebe,3POSS.SG-DIR,noun
tadireškinibāe,tad+ir+e+ški-ne-ve-ae,Liebe?,RELAT.SG-GEN-INS,noun
tadiḫāduldašši,tad-iġ-ad-ol-d-a-šše,lieben,iġ-ad-ol-PL.A-3A-NMLZ.ABS,verb
tadiḫāduldašši,tādi,Liebe,.ABS,noun
tadiḫāduldašši,ḫād-ol-d-a-šše,u.B.,ol-PL.A-3A-NMLZ.ABS,verb
tadugarāe,tad+ugar+i-ae,gegenseitige Liebe,INS,noun
taduġeban,Tado.Ḫeba=an,PN,.ABS=CON,noun
taduġeban,Tado.Ḫeba=n,PN,.ABS=3SG.ABS,noun
taduġebāba,Tado.Ḫeba-va,PN,DAT,noun
taduġebābi,Tado.Ḫeba-ve,PN,GEN,noun
taduġevan,Tado.Ḫeba=n,PN,.ABS=3SG.ABS,noun
tadāe,tādi-ae,Liebe,INS,noun
tagi,tagi,Licht; hell,.ABS,noun
tagima,tagi=ma,Licht; hell,.ABS=CON,noun
tagiže,tage+že,hell,.ABS,ADJ
tagižina,tage+že-na,hell,RELAT.PL.ABS,ADJ
tagulaēž,tag-o-l-ae-ž,hell / makellos sein; leuchten,MOD.PAT-l-PURP-ž,verb
tagulāež,tag-o-l-ae-ž,hell / makellos sein; leuchten,MOD.PAT-l-PURP-ž,verb
tagulēž,tag-o-l-ež,hell / makellos sein; leuchten,MOD.PAT-l-OPT,verb
tagēže,tage+že,hell,.ABS,ADJ
talabōžinaža,talāv+o+že-na-až-a,groß,RELAT.PL-PL-DAT/ESS,ADJ
talabōžinažuž,talāv+o+že-na-až-ož,groß,RELAT.PL-PL-ERG,ADJ
talamdib,talam+d-i-b,groß machen,ANTIP-b,verb
talamdib,talam+d-i=v,groß machen,ANTIP=2PL.ABS,verb
talamdib,talam+d-i=v,groß machen,TR.IMP=2PL.ABS,verb
talamdib,talam+di-v,groß,2POSS.SG.ABS,ADJ
talavoži,talāv+o+že,groß,.ABS,ADJ
talavožināži,talāv+o+že-na-až-ve,groß,RELAT.PL-PL-GEN,ADJ
talaštāw,tal-ašt-aw,herausziehen,RES-1A.SG,verb
talaḫḫidu,tal+āḫḫ-id-o,herausziehen,PL.A-TR.PFV,verb
talaḫḫum,tal+āḫḫ-o-m,herausziehen,TR.PFV-3A.SG,verb
talaḫḫōm,tal-aḫḫ-o-m,herausziehen,aḫḫ-TR.PFV-3A.SG,verb
tali,tal-i,herausziehen,ANTIP,verb
tali,tal-i-le,herausziehen,MOD.AG-1JUSS,verb
tali,tale,u.B.,.ABS,noun
tali,tāl-i,u.B.,ANTIP,verb
tali,tāl-i-le,u.B.,MOD.AG-1JUSS,verb
talinaža,tāle-na-až-a,Baum; Holz,RELAT.PL-PL-DAT/ESS,noun
taliniba,tāle-ne-va,Baum; Holz,RELAT.SG-DAT,noun
talippa,tale-iffe-a,u.B.,1POSS.SG-ESS,noun
talippa,tale-v-va,u.B.,2POSS.SG-DAT,noun
talippa,tale-v=ma,u.B.,2POSS.SG.ABS=CON,noun
talippa,talippi-a,u.B.,ESS,noun
talippa,tāl-i-b=ma,u.B.,ANTIP-b=CON,verb
talippa,tāl-i=ffa,u.B.,ANTIP=2PL.ABS,verb
talmanalla,talm+a+ni-a=lla,u.B.,ESS=3PL.ABS,noun
talmašti,talm-ašt-i,groß sein / machen,RES-ANTIP,verb
talmašti,talm-ašt-i,groß sein / machen,RES-TR.IMP,verb
talmaštīli,talm-ašt-i-le,groß sein / machen,RES-MOD.AG-1JUSS,verb
talmu,talm-o,groß sein / machen,MOD.AG,verb
talmu,talm-u,groß sein / machen,MED,verb
talmuššini,Talmošše-ne,GN,ABL/INS,noun
talmōla,talm-ol-a,groß sein / machen,ol-3A.SG,verb
talmōvab,talmōv-a-b,groß werden,INT-b,verb
talmōġa,talm+oḫḫe-a,groß,ESS,ADJ
talmōġa,talm-oġ-a,groß sein / machen,oġ-3A.SG,verb
talmōġa,talm-oġ-a,groß sein / machen,oġ-INT,verb
talābōžināžuž,talāv+o+že-na-až-ož,groß,RELAT.PL-PL-ERG,ADJ
talāvaže,talāv+a+že,groß,.ABS,ADJ
talāvuži,talāv+o+že,groß,.ABS,ADJ
talāḫḫum,tal+āḫḫ-o-m,herausziehen,TR.PFV-3A.SG,verb
talēnaža,tāle-na-až-a,Baum; Holz,RELAT.PL-PL-DAT/ESS,noun
talēnež,tale-ne-ž,u.B.,RELAT.SG-ERG,noun
talīa,tal-i-a,herausziehen,TR-3A.SG,verb
tamarra,tam+ar+i-na,u.B.,RELAT.PL.ABS,noun
tamgarida,tamgāri-da,Händler,DIR,noun
tamgarida,tamgāri-i-da,Händler,3POSS.SG-DIR,noun
tamgarrida,tamgāri-ne-da,Händler,RELAT.SG-DIR,noun
tamgina,Tamgina,DN,,noun
tamginaž,Tamgina-ž,DN,ERG,noun
tammaderra,tammaderi-na,u.B.,RELAT.PL.ABS,noun
tammarġi,tamm+ar+ġe,u.B.,.ABS,noun
tamra,tamri-a,neun,ESS,NUM
tamrian,tamr-i-en,u.B.,MOD.AG-3JUSS,verb
tamrian,tamri-i-a=an,neun,3POSS.SG-ESS=CON,NUM
tamrian,tamri-i-a=n,neun,3POSS.SG-ESS=3SG.ABS,NUM
tamrīl,tamri-i=l,neun,3POSS.SG.ABS=3PL.ABS,NUM
tamrīl,tamri-ž=l,neun,ERG=3PL.ABS,NUM
tamāššina,tam+a+šše-na,u.B.,RELAT.PL.ABS,noun
tanna,tanni-a,u.B.,ESS,noun
tanna,tāni-na,u.B.,RELAT.PL.ABS,noun
tanānna,tanāni-na,Verstärkung,RELAT.PL.ABS,noun
taptani,tap-d-an-i,u.B.,d-an-ANTIP,verb
taptani,tap-d-an-i,u.B.,d-an-TR.IMP,verb
taptani,tapt+a+ni,u.B.,.ABS,noun
taptani,tapt-an-i,u.B.,an-ANTIP,verb
taptani,tapt-an-i,u.B.,an-TR.IMP,verb
tapteni,tapti-ne,u.B.,ABL/INS,noun
tapteni,tapti-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
tapti,tapti,u.B.,.ABS,noun
taptini,tapti-ne,u.B.,ABL/INS,noun
taptini,tapti-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
tapšab,tapš-a-b,ausgießen?,INT-b,verb
tapšaġuḫḫa,tapš+aġ+o+ḫḫe-a,u.B.,ESS,noun
tapšaḫḫa,tapš+āġ+i-a,Mundschenk,ESS,noun
tapšurža,tapš+ur+že-a,u.B.,ESS,noun
tapšuržai,tapš+ur+že-ae,u.B.,INS,noun
tapšāġa,tapš+āġ+i-a,Mundschenk,ESS,noun
tapšāġina,tapš+āġ+i-na,Mundschenk,RELAT.PL.ABS,noun
tapšōbādi,tapš+ō+bāde,u.B.,.ABS,noun
tapšū,tapš-u,überschreiten,MED,verb
tapḫa,tapḫi-a,u.B.,ESS,noun
tapḫaštib,tapḫ-ašt-i-b,u.B.,RES-ANTIP-b,verb
tara,tār-a,u.B.,INT,verb
tara,tāri-a,u.B.,ESS,noun
tarallibi,tarali-ne-ve,u.B.,RELAT.SG-GEN,noun
tarbu,tarb-o,u.B.,MOD.PAT,verb
tarbu,tarb-u,u.B.,MED,verb
tarbu,tarbu,u.B.,,ADV
targi,tar+ġe,u.B.,.ABS,noun
tarinnima,tar+i+nni=ma,u.B.,.ABS=CON,noun
taripti,tar+i+pt+i,u.B.,.ABS,noun
tariġini,tar+i+ġe-ne,u.B.,ABL/INS,noun
tariġini,tar+i+ġe-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
tarmanna,tarm+a+ni-na,Quelle,RELAT.PL.ABS,noun
tarmanni,tarm+a+ni-ne,Quelle,ABL/INS,noun
tarmanni,tarm+a+ni-ne-e,Quelle,RELAT.SG-DIR/LOC,noun
tarmannibina,tarm+a+ni-ne-ve-na,Quelle,RELAT.SG-GEN-RELAT.PL.ABS,noun
tarmānuž,tarm+a+ni-ož,Quelle,EQU,noun
tarni,tarn-i,u.B.,ANTIP,verb
tarni,tarni,u.B.,.ABS,noun
tarria,tarr-i-a,u.B.,TR-3A.SG,verb
tarria,tarri-i-a,u.B.,3POSS.SG-ESS,noun
tarria,tāri-ne-va,Feuer,RELAT.SG-DAT,noun
tarriž,tāri-ne-ž,Feuer,RELAT.SG-ERG,noun
tarve,tarve,u.B.,.ABS,noun
tarāi,tāri-ae,Feuer,INS,noun
tarāi,tāri-ae,u.B.,INS,noun
tarēna,tarē-na,u.B.,RELAT.PL.ABS,noun
tarže,tarže,u.B.,.ABS,noun
taržuwanažāe,taržuwa+ni-na-až-ve-ae,Mensch,RELAT.PL-PL-GEN-INS,noun
taržuwanna,taržuwa+ni-na,Mensch,RELAT.PL.ABS,noun
taržuwannaža,taržuwa+ni-na-až-a,Mensch,RELAT.PL-PL-DAT/ESS,noun
taržuwannažuž,taržuwa+ni-na-až-ož,Mensch,RELAT.PL-PL-ERG,noun
taržuwannažāe,taržuwa+ni-na-až-ve-ae,Mensch,RELAT.PL-PL-GEN-INS,noun
taržuwannež,taržuwa+ni-ne-ž,Mensch,RELAT.SG-ERG,noun
taržuwanniba,taržuwa+ni-ne-va,Mensch,RELAT.SG-DAT,noun
taržuwannibi,taržuwa+ni-ne-ve,Mensch,RELAT.SG-GEN,noun
taržuwannida,taržuwa+ni-ne-da,Mensch,RELAT.SG-DIR,noun
taržuwanniž,taržuwa+ni-ne-ž,Mensch,RELAT.SG-ERG,noun
taržuwannāža,taržuwa+ni-na-až-a,Mensch,RELAT.PL-PL-DAT/ESS,noun
taržuwannāži,taržuwa+ni-na-až-ve,Mensch,RELAT.PL-PL-GEN,noun
taržuwanzi,taržuwa+n+zi,Menschheit,.ABS,noun
taržuwāni,taržuwa+ni,Mensch,.ABS,noun
taržūwāni,taržuwa+ni,Mensch,.ABS,noun
tattin,tad-id-en,lieben,PL.A-3JUSS,verb
tattin,tatt-i-en,u.B.,MOD.AG-3JUSS,verb
tattin,tatt-i=n,u.B.,ANTIP=3SG.ABS,verb
tattin,tatt-i=n,u.B.,ANTIP=CON,verb
tattin,tatti-n,u.B.,ABL/INS,noun
tattin,tatti=n,u.B.,.ABS=3SG.ABS,noun
tattin,tatti=n,u.B.,.ABS=CON,noun
tatḫinibi,tatḫi-ne-ve,u.B.,RELAT.SG-GEN,noun
tavaštōm,tav-ašt-o-m,gießen,RES-TR.PFV-3A.SG,verb
tavūdum,tav-ud-o-m,u.B.,NEG-TR.PFV-3A.SG,verb
tawti,taudi,u.B.,.ABS,noun
tazakkaštura,tazakkašturi-a,u.B.,ESS,noun
taġavure,taġav+o+re,u.B.,.ABS,noun
taġavure,taġav+o+re-ne,u.B.,ABL/INS,noun
taġavure,taġav+o+re-ne-e,u.B.,RELAT.SG-DIR/LOC,noun
taġažīb,tāġ-až-i-b,u.B.,až-ANTIP-b,verb
taġinež,tāġe-ne-ž,Mann,RELAT.SG-ERG,noun
taġuwadinēda,taġ+o+vadi-ne-da,u.B.,RELAT.SG-DIR,noun
taġāži,taġ+ā+že,Mannhaftigkeit,.ABS,noun
taġēnež,tāġe-ne-ž,Mann,RELAT.SG-ERG,noun
